question,response_time_sec,session_id
"['Hello', 'Mia', '!', 'Thanks', 'for', 'the', 'problem', '!', 'How', 'much', 'progress', 'have', 'you', 'made', 'for', 'this', 'one', '?']",19,312436
"['No', 'problem', '!', 'That', 'will', 'actually', 'be', 'great', '!', 'What', 'did', 'you', 'get', 'for', 'this', 'one', '?', ':)']",108,312436
"['Is', 'there', 'anything', 'else', 'where', 'you', ""'d"", 'like', 'to', 'go', 'over', 'with', '?']",12,312436
"['Have', 'you', 'made', 'any', 'progress', 'on', 'your', 'question', 'so', 'far', '?']",21,312479
"['So', 'for', 'this', 'question', 'we', ""'re"", 'going', 'to', 'need', 'to', 'find', 'what', 'is', 'called', 'the', 'greatest', 'common', 'denominator', 'Are', 'you', 'familiar', 'with', 'that', 'concept', '?']",9,312479
"['Ok', ',', 'for', 'example', ',', 'if', 'i', 'asked', 'what', 'is', 'the', 'greatest', 'common', 'denominator', 'of', '3', 'and', '6', 'Would', 'you', 'know', 'how', 'to', 'find', 'it', '?', 'It', ""'s"", 'also', 'called', 'the', 'greatest', 'common', 'divisor']",40,312479
"['How', 'are', 'we', 'doing', 'this', 'evening', '?']",9,312543
"['Well', 'that', ""'s"", 'fairly', 'good', 'to', 'hear', 'then', '!', 'Do', 'you', 'want', 'me', 'to', 'check', 'your', 'answer', 'for', '#', '3', '?']",1,312543
"['It', 'looks', 'like', 'you', 'divided', '10', '^', '0', 'by', '10', '^', '2', 'and', 'then', '8', 'divided', 'by', '2.6', '?']",54,312543
"['Sure', '!', 'Sending', 'a', '📷', 'of', 'the', 'progress', 'you', '’ve', 'made', 'helps', 'you', 'arrive', 'at', 'a', 'solution', 'faster', '.', '🏃', 'SESSION', 'STARTED', 'AT', '11:25', 'AM', 'Hi', 'Boysandgirl1y', '!', 'I', ""'m"", 'Ms', '.', 'Raman', 'and', 'I', ""'ll"", 'be', 'helping', 'you', 'out', '.', 'Let', ""'s"", 'work', 'together', 'on', 'this', 'problem', '.', 'How', 'far', 'have', 'you', 'progressed', 'in', 'solving', 'it', '?']",15,312705
"['Do', 'you', 'have', 'any', 'thoughts', 'on', 'how', 'we', 'should', 'start', '?']",103,312705
"['Good', 'thought', '!', 'Which', 'quantities', 'might', 'we', 'add', '?']",40,312705
"['Sure', '!', 'Sending', 'a', '📷', 'of', 'the', 'progress', 'you', '’ve', 'made', 'helps', 'you', 'arrive', 'at', 'a', 'solution', 'faster', '.', '🏃', 'Hey', 'will', '!', 'Will', '*', 'TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'SESSION', 'STARTED', 'AT', '3:19', 'PM', 'How', 'may', 'I', 'help', 'you', '?']",33,313012
"['Is', 'this', 'problem', 'under', 'binary', 'digits', '?']",19,313012
"['Unfortunately', ',', 'the', 'problem', 'you', 'submitted', 'does', 'not', 'fall', 'within', 'the', 'subjects', 'that', 'we', 'currently', 'offer', '.', 'Is', 'there', 'something', 'else', 'I', 'can', 'help', 'you', 'with', '?']",18,313012
"['Hello', 'Rosa', '!', 'Welcome', 'to', 'Yup', '!', 'Can', 'you', 'share', 'your', 'problem', '?']",22,313080
"['Okay', 'sure', '!', 'HEADS', 'UP', '!', 'OUT', 'OF', 'MINUTES', 'IN', '5', 'MINS', '.', 'Great', '!', 'Can', 'you', 'tell', 'me', 'how', 'far', 'you', 'have', 'gotten', 'on', 'this', 'question', '?']",42,313080
"['Okay', ',', 'not', 'a', 'problem', '!', 'Let', '’s', 'get', 'to', 'it', 'then', '.', 'Do', 'you', 'have', 'any', 'thoughts', 'on', 'what', 'we', 'could', 'try', 'first', '?']",48,313080
"['So', ',', 'what', 'have', 'you', 'tried', 'so', 'far', 'on', 'part', 'A', '?', ':)']",69,313226
"['Well', ',', 'what', 'can', 'we', 'say', 'about', 'the', 'slopes', 'of', 'two', 'lines', 'in', 'part', 'A', '?', 'y', '=', '4x', '-1', 'and', '12x', '=', '3y', '+', '7', '.']",30,313226
"['So', ',', 'you', 'mean', 'for', '12x', '=', '3y', '+', '7', '?']",27,313226
"['TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'Sure', '!', 'Let', 'the', 'tutor', 'know', 'whenever', 'something', 'does', 'not', 'make', 'sense', '.', 'They', 'are', 'there', 'to', 'help', 'you', '!', '✨', 'Okay', 'looks', 'like', 'you', '’re', 'ready', 'to', 'go', '😇', 'It', 'should', 'n’t', 'be', 'too', 'much', 'longer', '.', 'Ca', 'n’t', 'wait', 'for', 'you', 'to', 'get', 'your', 'learn', 'on', '!', 'SESSION', 'STARTED', 'AT', '9:56', 'PM', 'Hi', 'Febby', '!', 'Welcome', 'to', 'Yup', '!', 'What', 'have', 'you', 'completed', 'on', 'this', 'problem', '?']",16,313256
"['Great', 'work', '!', 'What', 'can', 'we', 'do', 'with', 'the', 'molar', 'mass', 'given', 'the', 'mass', 'of', 'sucralose', '?']",10,313256
"['Yes', '!', 'To', 'get', 'from', 'mass', 'to', 'molecules', ',', 'we', 'must', 'first', 'convert', 'to', 'moles', '.', 'Do', 'you', 'know', 'how', 'to', 'convert', 'to', 'moles', '?']",72,313256
"['What', 'do', 'you', 'think', 'will', 'be', 'our', 'next', 'step', '?']",63,313426
"['For', 'this', 'one', ',', 'we', 'are', 'not', 'just', 'limited', 'to', 'supplementary', 'angles', '.', 'Wee', 'can', 'aalso', 'use', 'congruent', 'angles', '.', 'Can', 'you', 'identify', 'a', 'pair', 'of', '', 'angles', 'that', 'is', 'congruent', '?', '?']",26,313426
"['Great', '!', ':)', 'What', 'will', 'be', 'the', 'reason', 'for', 'this', 'one', '?']",246,313426
"['We', 'need', 'to', 'find', 'the', 'sum', 'of', '1', '+', '1', ',', 'what', 'do', 'you', 'think', 'will', 'be', 'their', 'sum', '?']",14,313435
"['It', ""'s"", 'okay', '!', ':)', 'Do', 'you', 'already', 'know', 'the', 'counting', 'numbers', 'like', '1,2,34,5', ',', 'and', 'so', 'on', '?']",17,313435
"['Great', '!', ':)', 'If', 'we', 'count', '1', 'and', '1', 'using', 'our', 'fingers', ',', 'how', 'many', 'do', 'we', 'get', '?']",4,313435
"['Hi', ',', 'Zakia', '.', 'I', ""'m"", 'Mr', 'Sanchez', 'and', 'I', ""'ll"", 'be', 'helping', 'you', 'out', 'today', '.', 'Have', 'you', 'attempted', 'any', 'work', 'on', 'the', 'question', 'yet', '?']",46,313678
"['Okay', 'well', 'we', 'want', 'to', 'end', 'up', 'with', 'a', 'function', 'it', 'h(x', ')', '=', '(', '7x', '+', '9)^6', 'and', 'we', 'need', 'to', 'make', 'it', 'by', 'combining', 'two', 'functions', 'one', 'after', 'the', 'other', 'f(x', ')', 'and', 'g(x', ')', '.', 'I', 'see', 'in', 'the', 'question', 'you', 'selected', 'the', 'second', 'answer', '.', 'Why', 'was', 'that', '?', 'Hi', ',', 'let', 'me', 'know', 'why', 'you', 'chose', 'B', '?', 'It', 'can', 'just', 'be', 'a', 'feeling', 'that', 'it', 'looked', 'right', '...', '?']",144,313678
"['Well', 'I', ""'ll"", 'quickly', 'walk', 'you', 'through', 'the', 'working', 'out', 'so', 'that', 'you', 'can', 'check', 'it', 'correct', 'yourself', '.', 'From', 'h(x', ')', '=', '(', '7x', '+', '9)^6', 'you', 'can', 'see', 'that', 'you', 'need', '(', '7x', '+', '9', ')', 'from', 'somewhere', '...', 'You', 'can', 'see', 'that', 'answers', 'B', 'and', 'D', 'both', 'have', 'that', 'in', 'them', ',', 'so', 'lets', 'narrow', 'it', 'down', 'to', 'them', '.', 'What', 'do', 'we', 'need', 'to', 'do', 'to', '(', '7x', '+', '9', ')', 'so', 'that', 'it', 'is', 'equal', 'to', '(', '7x', '+', '9)^6', '?']",36,313678
"['Good', 'job', '!', 'Is', 'that', 'all', 'you', 'need', 'help', 'with', '?']",39,313682
"['Can', 'you', 'tell', 'me', 'more', 'about', 'why', 'you', 'think', 'the', 'first', 'choice', 'is', 'true', '?']",56,313682
"['Okay', ',', 'good', 'guess', '!', 'Have', 'you', 'tried', 'plotting', 'the', 'points', 'on', 'the', 'same', 'xy', '-', 'plane', '?']",78,313682
"['Sure', '!', 'Asking', '❓', 'is', 'a', 'great', 'way', 'to', 'make', 'sure', 'you', 'understand', 'what', 'is', 'going', 'on', '.', 'Now', 'you', '’re', 'in', 'pretty', 'good', 'shape', '.', 'Your', 'tutor', 'will', 'be', 'ready', 'to', 'connect', 'really', 'soon', '.', 'So', 'exciting', '!', '🎉', 'TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'SESSION', 'STARTED', 'AT', '4:50', 'PM', 'Hi', 'Alex', ',', 'welcome', 'to', 'Yup', '!', 'I', '’m', 'Mr.', 'Mahato', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', '', ':)', 'Can', 'you', 'please', 'give', 'me', 'a', 'few', 'minutes', 'to', 'go', 'over', 'the', 'problem', '?']",15,313686
"['Thank', 'you', '!', 'May', 'I', 'know', 'how', 'did', 'you', 'get', 'true', 'for', 'the', '1st', 'option', '?']",87,313686
"['May', 'I', 'know', 'how', 'did', 'you', 'arrived', 'at', 'that', 'answer', '?']",159,313686
"['What', 'progress', 'have', 'you', 'made', '?']",34,313788
"['Ok', ',', 'what', 'is', 'the', 'method', 'for', 'solving', 'equations', '?']",19,313788
"['Yep', ',', 'that', ""'s"", 'it', 'So', 'what', 'is', 'the', 'first', 'step', 'to', 'isolate', 'the', 'x', '?']",13,313788
"['The', 'tutor', 'will', 'spend', 'a', 'minute', 'reviewing', 'your', 'problem', 'so', 'when', 'the', 'session', 'begins', ',', 'you', 'can', 'start', 'solving', 'right', 'away', '!', 'Tutors', 'care', 'just', 'as', 'much', 'about', 'learning', 'as', 'finding', 'the', 'answer', 'so', 'be', 'sure', 'to', 'participate', ',', 'and', 'ask', 'questions', 'if', 'you', 'are', 'n’t', 'following', 'along', '✅', 'SESSION', 'STARTED', 'AT', '4:32', 'PM', 'Hello', 'Johan', '!', ':)', 'Sorry', ',', 'the', 'image', 'is', 'unclear', '.', 'Could', 'you', 'please', 'share', 'another', 'pic', '?']",6,313962
"['Thanks', '!', 'Have', 'you', 'already', 'tried', 'any', 'work', 'on', 'this', 'problem', '?']",42,313962
"['No', 'problem', '.', 'We', 'will', 'work', 'together', 'to', 'find', 'the', 'solution', '!', 'What', 'do', 'you', 'think', 'we', 'could', 'try', 'first', '?']",18,313962
"['Is', 'the', 'problem', ',', '#', '10', '?', 'Sure', ',', 'but', 'which', 'question', 'would', 'you', 'like', 'to', 'discuss', 'first', '?']",27,314339
"['You', 'are', 'very', 'close', '!', 'Can', 'you', 'tell', 'me', 'what', 'the', 'x', '-', 'intercepts', 'are', 'for', 'both', 'the', 'equations', '?']",16,314339
"['Not', 'quite', '.', 'Can', 'you', 'describe', ',', 'what', 'x', '-', 'intercepts', 'mean', '?']",15,314339
"['Hello', 'Dhan-1', 'and', 'welcome', 'to', 'Yup', '!', 'Do', 'you', 'need', 'help', 'simplifying', 'that', 'expression', '?']",8,314435
"['Ok', ',', 'what', 'is', 'it', '?']",23,314435
"['Yeah', ',', 'nice', 'work', '!', 'Do', 'you', 'need', 'help', 'with', 'anything', 'else', '?']",18,314435
"['Okay', 'I', 'can', 'help', 'you', 'out', '!', 'Could', 'I', 'have', 'a', 'few', 'minutes', 'to', 'review', 'your', 'problem', '?']",33,314437
"['Would', 'you', 'like', 'to', 'start', 'with', 'number', '1', '?']",5,314437
"['Okay', 'great', '!', 'Before', 'we', 'begin', ',', 'do', 'you', 'have', 'any', 'ideas', 'on', 'how', 'we', 'could', 'start', '?', 'Or', 'have', 'you', 'made', 'any', 'progress', 'so', 'far', '?']",16,314437
"['Just', 'a', 'minute', 'more', '.', 'Perfect', '!', 'Is', 'it', 'your', 'answer', 'has', 'switched', 'signs', 'in', 'the', 'numerator', '?']",8,314496
"['What', 'about', 'the', 'denominator', '?']",6,314496
"['Can', 'you', 'please', 'show', 'me', 'the', 'whole', 'answer', 'as', 'it', 'is', '?']",24,314496
"['Tutors', 'need', 'to', 'know', 'how', 'much', 'work', 'you', '’ve', 'done', 'to', 'help', 'you', 'better', '…', 'can', 'you', '📷', '', 'any', 'progress', 'you', '’ve', 'made', '?', 'SESSION', 'STARTED', 'AT', '7:06', 'AM', 'HI', 'there', ',', 'how', ""'s"", 'it', 'going', '?']",11,314525
"['Sure', '.', '', 'What', 'are', 'you', 'supposed', 'to', 'do', 'with', 'those', 'two', 'equations', '?']",15,314525
"['Ok', ',', 'so', 'it', ""'s"", 'a', 'system', 'of', 'equations', '?']",10,314525
"['No', 'problem', '!', 'Just', 'give', 'me', 'one', 'more', 'moment', 'to', 'finish', 'looking', 'it', 'over', '?']",5,314704
"['Alright', 'Pathma', ',', 'so', 'I', ""'ve"", 'finished', 'looking', 'it', 'over', ',', 'have', 'you', 'managed', 'to', 'get', 'started', 'at', 'all', '?']",10,314704
"['So', 'how', 'much', 'time', 'elapses', 'as', 'between', 'each', 'of', 'the', 'dots', 'there', 'on', 'the', 'diagram', '?']",17,314704
"['Julia', ',', 'it', '’s', 'good', 'to', 'see', 'you', '.', 'I', ""'m"", 'connecting', 'you', 'with', 'a', 'tutor', 'immediately', '.', '😎', 'TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'AT', 'NO', 'CHARGE', 'SESSION', 'STARTED', 'AT', '4:36', 'PM', 'Hi', 'there', ':)', 'What', 'are', 'you', 'asked', 'to', 'do', 'for', 'this', 'problem', '?']",17,314868
"['I', ""'m"", 'sorry', ',', 'I', ""'m"", 'not', 'quite', 'sure', 'what', 'you', 'mean', '?']",6,314868
"['Is', 'that', 'a', 'math', 'question', '?']",3,314868
"['SESSION', 'STARTED', 'AT', '1:29', 'PM', 'Hello', 'Stella-25', 'and', 'welcome', 'to', 'Yup', '!', 'Have', 'you', 'made', 'any', 'progress', 'on', 'your', 'question', 'so', 'far', '?']",7,315103
"['That', ""'s"", 'ok', '!', 'Do', 'you', 'know', 'how', 'we', 'would', 'add', 'the', 'two', 'equations', 'together', '?']",7,315103
"['Are', 'you', 'stuck', '?']",33,315103
"['Did', 'you', 'just', 'want', 'me', 'to', 'check', 'your', 'work', '?']",11,315227
"['Yes', '!', 'Very', 'good', 'job', '!', 'Is', 'there', 'anything', 'else', 'where', 'you', ""'d"", 'like', 'to', 'get', 'help', 'with', '?']",6,315227
"['Do', 'you', 'believe', 'that', 'it', 'is', 'wrong', '?']",31,315227
"['Okay', '.', 'I', 'see', '.', 'Hmm', '.', 'Let', ""'s"", 'focus', 'on', 'v^2', '-', '2v', '+', '1', '.', 'What', 'do', 'you', 'notice', 'about', 'that', '?']",60,315359
"['Okay', '.', 'That', ""'s"", 'correct', '.', 'But', 'we', 'can', 'express', 'that', 'in', 'a', 'different', 'way', '.', 'How', 'do', 'we', 'express', 'a', 'term', 'when', 'it', 'is', 'multiplied', 'to', 'itself', '?']",42,315359
"['There', 'we', 'go', '.', ':)', 'That', ""'s"", 'correct', '.', ':)', 'Very', 'good', '.', ':)', 'Do', 'you', 'have', 'any', 'questions', 'about', 'that', '?']",20,315359
"['I', '’m', 'sorry', ',', 'your', 'image', 'is', 'unclear', '.', 'Could', 'you', 'please', 'try', 'uploading', 'it', 'again', 'or', 'clarifying', 'what', 'it', 'says', '?']",28,315364
"['Which', 'problem', 'would', 'you', 'want', 'to', 'work', 'on', 'first', '?']",8,315364
"['Is', 'that', 'right', '?', ':)']",3,315364
"['Please', 'give', 'me', 'a', 'moment', 'to', 'review', 'your', 'problem', '.', 'Great', '!', 'Can', 'you', 'tell', 'me', 'how', 'far', 'you', 'have', 'gotten', 'on', 'this', 'question', '?']",20,315443
"['Okay', ',', 'not', 'a', 'problem', '!', 'Let', '’s', 'get', 'to', 'it', 'then', '.', 'Can', 'you', 'tell', 'me', 'what', 'data', 'is', 'given', 'to', 'us', 'in', 'the', 'problem', '?']",28,315443
"['What', 'is', 'D/25', '?', 'No', 'worries', '!']",18,315443
"['Give', 'me', 'a', 'moment', 'to', 'review', 'it', 'Okay', '!', 'Do', 'you', 'know', 'how', 'to', 'find', 'out', 'net', 'uncertainties', 'when', 'you', ""'re"", 'dividing', 'uncertain', 'terms', '?']",11,315764
"['Do', 'you', 'have', 'any', 'prior', 'idea', 'about', 'uncertainities', '?']",22,315764
"['Okay', '!', 'Well', ',', 'this', 'question', 'may', 'look', 'like', 'it', ""'s"", 'from', 'physics', 'but', 'actually', 'it', ""'s"", 'from', 'Math', 'What', 'we', ""'re"", 'dealing', 'with', 'here', 'is', 'diving', 'two', 'uncertain', 'terms', 'Where', 'one', 'quantity', 'is', 'uncertain', 'by', '3', '%', 'and', 'the', 'other', 'is', 'uncertain', 'by', '7', '%', 'Are', 'you', 'there', ',', 'Aisha', '?']",3,315764
"['No', 'worries', '!', 'Just', 'a', 'bit', 'longer', 'until', 'the', 'magic', 'happens', '✨', 'SESSION', 'STARTED', 'AT', '9:49', 'PM', 'Hey', 'Ana', '!', 'Welcome', 'to', 'Yup', '!', 'How', 'are', 'we', 'doing', 'this', 'evening', '?']",7,315823
"['I', ""'m"", 'doing', 'good', '.', '', 'Thank', 'you', 'for', 'asking', '!', '', 'So', ',', 'we', 'need', 'to', 'find', 'the', 'area', 'here', '.', 'Do', 'you', 'have', 'any', 'initial', 'work', 'or', 'thoughts', 'on', 'this', '?']",17,315823
"['fa', 'No', 'worries', '*', 'Let', ""'s"", 'focus', 'on', 'the', 'area', 'in', 'white', 'because', 'those', 'are', 'two', 'familiar', 'shapes', '(', 'triangles', ')', '.', '', 'Does', 'that', 'sound', 'like', 'a', 'plan', '?']",10,315823
"['How', 'can', 'I', 'help', 'you', '?', 'Do', 'you', 'have', 'a', 'problem', 'you', '’d', 'like', 'to', 'go', 'over', '?']",25,316047
"['Oh', '!', 'Let', ""'s"", 'see', 'the', 'meaning', 'on', 'it', '.', ':', ')', 'Do', 'you', 'have', 'any', 'idea', 'of', 'what', '', 'could', 'be', 'b', ""'"", 'represent', '?']",19,316047
"['Just', 'a', 'moment', '.', 'In', 'mathematics', ',', 'usually', 'b', ""'"", 'is', 'a', 'notation', 'used', 'to', 'represent', 'closely', 'related', 'variable', 'to', 'b.', 'Is', 'there', 'anything', 'else', 'I', 'can', 'help', 'you', 'with', '?']",37,316047
"['How', 'are', 'you', 'doing', 'today', '?']",4,316142
"['What', 'have', 'you', 'tried', 'on', 'this', 'problem', 'so', 'far', '?']",10,316142
"['Can', 'you', 'tell', 'me', 'how', 'we', 'can', 'get', 'rid', 'of', 'a', 'radical', 'in', 'the', 'equation', '?']",24,316142
"['Thanks', '.', 'It', 'looks', 'like', 'you', ""'ve"", 'already', 'tried', 'to', 'solve', 'this', 'problem', '.', 'Do', 'you', 'want', 'me', 'to', 'check', 'your', 'work', '?']",3,316495
"['No', 'problem', '!', 'Could', 'you', 'please', 'share', 'another', 'image', 'of', 'your', 'work', '?', 'It', 'is', 'too', 'blurry']",26,316495
"['Thanks', '.', 'So', ',', 'you', 'got', 'sqrt(2', ')', '?']",63,316495
"['I', 'can', 'not', 'see', 'you', 'work', 'properly', 'Can', 'you', 'share', 'that', 'again', '?']",42,316662
"['Okay', '.', 'Thank', 'you', 'Let', 'me', 'check', 'that', 'work', 'Good', 'try', '!', 'Can', 'you', 'try', 'once', 'more', '?']",40,316662
"['Do', 'you', 'have', 'idea', 'about', 'de', 'moivre', ""'s"", 'theorem', '?']",1,316662
"['Hello', '1241', '-', '1', 'and', 'welcome', 'to', 'Yup', '!', 'Have', 'you', 'made', 'any', 'progress', 'on', 'your', 'question', 'so', 'far', '?']",13,316709
"['Ok', ',', 'can', 'you', 'show', 'me', 'what', 'you', 'have', 'so', 'far', '?']",3,316709
"['Do', 'you', 'need', 'help', 'with', 'anything', 'else', '?']",12,316709
"['Can', 'you', 'tell', 'me', 'how', 'far', 'you', 'have', 'gotten', 'on', 'this', 'problem', '?']",15,317028
"['Thank', 'you', '!', 'When', 'we', 'substitute', 'x=0', 'and', 'y=0', 'what', 'do', 'we', 'get', '?']",29,317028
"['Which', 'method', 'you', 'want', 'me', 'to', 'use', 'here', '?']",68,317028
"['Want', 'to', 'hear', 'a', 'Pro', 'Yup', 'Tip?', '...', 'Yes', '?', '🎁', ':', 'All', 'Yup', 'tutors', 'are', 'real', 'people', ',', 'so', 'please', 'treat', 'them', 'with', 'respect', '.', '💙', 'SESSION', 'STARTED', 'AT', '4:53', 'PM', 'Hello', 'there', 'Lauea', '!', 'Welcome', 'to', 'Yup', '!', ':)', 'This', 'is', 'an', 'interesting', 'problem', '!', 'In', 'no', 'time', ',', 'you', ""'ll"", 'be', 'able', 'to', 'solve', 'problems', 'like', 'these', 'all', 'by', 'yourself', '.', 'Are', 'you', 'ready', '?']",24,317283
"['Awesome', '!', 'How', 'much', 'progress', 'have', 'you', 'made', 'so', 'far', '?']",53,317283
"['How', 'familiar', 'are', 'you', 'with', 'conjugate', 'pairs', '?']",76,317283
"['SESSION', 'STARTED', 'AT', '10:23', 'PM', 'Hi', 'Shriya', '!', 'Welcome', 'to', 'Yup', '!', 'Can', 'you', 'tell', 'me', 'what', 'your', 'problem', 'is', '?']",3,317295
"['Can', 'you', 'tell', 'me', 'what', 'your', 'problem', 'is', '?']",6,317295
"['It', 'looks', 'right', '!', 'Do', 'you', 'have', 'any', 'other', 'questions', '?']",71,317295
"['Sorry', ',', 'the', 'image', 'is', 'unclear', '.', 'Could', 'you', 'please', 'share', 'another', 'image', '?']",12,317359
"['Looks', 'better', '!', 'Could', 'you', 'please', 'type', 'statement', 'T', '?']",116,317359
"['Ok', '!', 'Is', 'that', 'al', 'the', 'information', 'about', 'this', 'problem', 'or', 'are', 'we', 'given', 'someting', 'else', '?']",171,317359
"['What', 'are', 'the', 'instructions', 'for', 'this', 'problem', '?']",4,317609
"['Thanks', '.', 'Have', 'you', 'already', 'tried', 'any', 'work', 'on', 'this', 'problem', '?']",18,317609
"['Yes', ',', 'that', ""'s"", 'right', '!', 'For', 'this', 'problem', 'we', 'can', 'multiply', 'across', 'Would', 'you', 'like', 'to', 'give', 'it', 'a', 'try', 'and', 'share', 'an', 'image', 'of', 'your', 'work', 'for', 'me', 'to', 'check', 'it', '?', 'Sorry', ',', 'are', 'you', 'still', 'there', '?', 'Unfortunately', 'you', ""'ve"", 'been', 'away', 'from', 'the', 'app', 'for', 'more', 'than', '5', 'minutes', '.', 'I', 'had', 'to', 'end', 'the', 'session', 'so', 'that', 'I', 'can', 'help', 'other', 'students', '.', 'Feel', 'free', 'to', 'submit', 'another', 'request', 'whenever', 'you', ""'re"", 'ready', '!']",321,317609
"['I', '’m', 'Ms', '.', 'Vavilakolanu', 'and', 'I', '’ll', 'be', 'helping', 'you', 'in', 'solving', 'the', 'equations', 'using', 'the', 'graph', '.', 'Would', 'you', 'please', 'share', 'the', 'graph', 'you', 'have', 'sketched', '?']",46,317612
